date,dow,vtm,vleague,htm,hleague,daynt,parkid,attend,length,vatbats,vhit,vrbi,vwalk,vstrkout,hatbats,hhit,hrbi,hwalk,hstrkout
20220711,Mon,PIT,NL,MIA,NL,N,MIA02,8560,183,37,11,5,4,10,31,5,1,2,9
20220711,Mon,ARI,NL,SFN,NL,N,SFO03,25325,226,35,10,4,7,6,34,8,3,4,5
20220711,Mon,PHI,NL,SLN,NL,N,STL10,34399,161,32,8,1,0,7,33,9,6,0,9
20220711,Mon,CHA,AL,CLE,AL,N,CLE08,13655,171,33,8,4,1,6,34,12,8,2,6
20220711,Mon,DET,AL,KCA,AL,D,KAN06,11084,150,32,4,0,1,8,33,9,2,1,4
20220711,Mon,DET,AL,KCA,AL,N,KAN06,16202,180,37,11,3,1,6,33,11,6,5,5
20220711,Mon,BOS,AL,TBA,AL,N,STP01,10629,211,35,9,5,3,10,35,14,10,3,7
20220711,Mon,OAK,AL,TEX,AL,N,ARL03,20660,208,39,12,8,1,5,33,9,8,6,7
20220712,Tue,NYN,NL,ATL,NL,N,ATL03,42217,184,32,5,1,4,13,29,5,4,4,13
20220712,Tue,BAL,AL,CHN,NL,N,CHI11,31079,174,34,8,4,5,5,32,7,2,1,6
20220712,Tue,SDN,NL,COL,NL,N,DEN02,26577,191,35,10,3,3,5,31,7,5,1,5
20220712,Tue,PIT,NL,MIA,NL,N,MIA02,8022,163,32,7,3,1,6,31,5,2,0,7
20220712,Tue,ARI,NL,SFN,NL,N,SFO03,23353,165,35,8,0,2,10,38,14,12,3,10
20220712,Tue,LAN,NL,SLN,NL,N,STL10,37150,208,36,10,6,6,7,36,13,6,3,5
20220712,Tue,HOU,AL,ANA,AL,N,ANA01,27180,217,36,8,5,7,9,31,2,4,6,12
20220712,Tue,CHA,AL,CLE,AL,D,CLE08,11342,129,29,3,1,0,7,29,8,4,2,4
20220712,Tue,CHA,AL,CLE,AL,N,CLE08,11750,195,37,9,6,3,9,35,8,0,4,14
20220712,Tue,DET,AL,KCA,AL,N,KAN06,14451,188,39,11,5,3,6,34,9,5,2,8
20220712,Tue,MIL,NL,MIN,AL,N,MIN04,37183,182,33,7,6,2,7,32,6,3,3,6
20220712,Tue,CIN,NL,NYA,AL,N,NYC21,40235,201,34,7,4,2,13,33,9,3,5,6
20220712,Tue,BOS,AL,TBA,AL,N,STP01,10653,169,30,6,2,3,11,30,6,1,3,9
20220712,Tue,OAK,AL,TEX,AL,N,ARL03,17485,243,47,13,13,6,10,45,9,7,4,15
20220712,Tue,PHI,NL,TOR,AL,N,TOR02,32795,172,35,7,3,0,14,33,14,4,2,9
20220713,Wed,NYN,NL,ATL,NL,D,ATL03,34879,185,36,8,6,3,10,34,8,3,2,13
20220713,Wed,BAL,AL,CHN,NL,N,CHI11,29529,191,38,12,5,3,8,32,6,1,3,10
20220713,Wed,SDN,NL,COL,NL,N,DEN02,25725,220,35,11,6,8,5,41,18,9,1,7
20220713,Wed,PIT,NL,MIA,NL,N,MIA02,9524,201,32,6,4,7,9,34,7,4,4,11
20220713,Wed,ARI,NL,SFN,NL,D,SFO03,27055,185,33,8,3,5,6,30,9,4,3,8
20220713,Wed,LAN,NL,SLN,NL,N,STL10,39292,226,37,12,7,6,11,36,9,6,2,9
20220713,Wed,SEA,AL,WAS,NL,D,WAS11,16260,173,34,8,6,3,11,35,10,4,3,3
20220713,Wed,SEA,AL,WAS,NL,N,WAS11,19869,178,31,7,2,3,7,29,6,1,5,6
20220713,Wed,HOU,AL,ANA,AL,N,ANA01,27803,225,31,4,1,3,15,36,12,7,6,17
20220713,Wed,CHA,AL,CLE,AL,N,CLE08,13987,177,34,8,2,2,9,32,5,0,1,9
20220713,Wed,DET,AL,KCA,AL,D,KAN06,11016,164,31,8,2,6,10,33,8,4,0,6
20220713,Wed,MIL,NL,MIN,AL,D,MIN04,38802,200,29,4,1,4,7,34,10,4,6,9
20220713,Wed,CIN,NL,NYA,AL,N,NYC21,36772,236,37,10,6,5,11,35,6,6,4,16
20220713,Wed,BOS,AL,TBA,AL,N,STP01,10458,150,30,5,0,0,8,29,5,4,5,6
20220713,Wed,OAK,AL,TEX,AL,N,ARL03,22394,154,31,4,2,1,12,27,4,5,5,5
20220713,Wed,PHI,NL,TOR,AL,N,TOR02,30853,151,30,2,2,0,9,32,11,8,2,7
20220714,Thu,NYN,NL,CHN,NL,N,CHI11,34051,181,38,12,8,5,7,33,8,0,2,10
20220714,Thu,SDN,NL,COL,NL,D,DEN02,28077,222,32,8,5,3,7,31,9,8,9,10
20220714,Thu,PIT,NL,MIA,NL,D,MIA02,13612,253,37,6,1,6,16,36,9,3,5,4
20220714,Thu,MIL,NL,SFN,NL,N,SFO03,26994,232,41,13,3,4,11,33,4,1,3,13
20220714,Thu,LAN,NL,SLN,NL,N,STL10,40062,180,31,8,4,2,3,30,5,0,3,7
20220714,Thu,ATL,NL,WAS,NL,N,WAS11,25577,174,31,6,5,2,8,37,11,4,1,7
20220714,Thu,HOU,AL,ANA,AL,N,ANA01,34496,208,34,7,3,4,10,38,8,1,5,13
20220714,Thu,DET,AL,CLE,AL,N,CLE08,14327,157,32,5,0,0,12,33,10,4,5,5
20220714,Thu,CHA,AL,MIN,AL,N,MIN04,26907,199,44,17,12,3,5,37,11,2,2,8
20220714,Thu,CIN,NL,NYA,AL,N,NYC21,41311,224,40,11,7,1,7,36,6,6,8,11
20220714,Thu,BOS,AL,TBA,AL,N,STP01,11998,165,34,7,3,2,10,31,9,5,0,9
20220714,Thu,SEA,AL,TEX,AL,N,ARL03,19243,200,38,11,6,5,15,35,12,5,3,8
20220714,Thu,KCA,AL,TOR,AL,N,TOR02,24426,180,33,12,3,2,8,32,7,1,3,7
20220715,Fri,PIT,NL,COL,NL,N,DEN02,33710,183,32,6,2,0,4,37,17,13,4,5
20220715,Fri,PHI,NL,MIA,NL,N,MIA02,10193,184,30,5,2,3,14,30,4,1,4,10
20220715,Fri,ARI,NL,SDN,NL,N,SAN02,41302,184,33,6,3,2,10,31,8,4,4,4
20220715,Fri,MIL,NL,SFN,NL,N,SFO03,28244,214,35,6,4,6,13,35,11,8,5,5
20220715,Fri,CIN,NL,SLN,NL,N,STL10,41221,213,35,10,3,3,10,27,8,7,8,9
20220715,Fri,ATL,NL,WAS,NL,N,WAS11,30409,212,40,12,8,2,12,34,8,3,6,9
20220715,Fri,LAN,NL,ANA,AL,N,ANA01,44648,181,38,13,9,6,7,29,2,1,0,7
20220715,Fri,DET,AL,CLE,AL,N,CLE08,27846,179,36,8,5,0,7,28,9,6,5,5
20220715,Fri,OAK,AL,HOU,AL,N,HOU03,39434,159,36,9,5,0,9,29,4,1,3,8
20220715,Fri,CHA,AL,MIN,AL,N,MIN04,27021,189,35,8,6,3,9,32,7,2,4,5
20220715,Fri,BOS,AL,NYA,AL,N,NYC21,47573,240,41,9,4,2,11,39,9,3,4,10
20220715,Fri,BAL,AL,TBA,AL,N,STP01,13917,185,37,10,4,1,6,32,8,5,2,8
20220715,Fri,SEA,AL,TEX,AL,N,ARL03,26494,189,35,10,7,6,13,33,6,3,0,17
20220715,Fri,KCA,AL,TOR,AL,N,TOR02,26422,168,32,5,1,0,10,39,16,8,1,5
20220716,Sat,NYN,NL,CHN,NL,D,CHI11,39219,226,36,4,2,4,16,35,5,1,3,13
20220716,Sat,NYN,NL,CHN,NL,N,CHI11,34366,213,36,7,3,5,9,38,10,3,3,14
20220716,Sat,PIT,NL,COL,NL,D,DEN02,34169,160,31,6,0,3,7,32,8,2,3,8
20220716,Sat,PHI,NL,MIA,NL,D,MIA02,13497,172,41,15,10,2,8,31,5,0,0,9
20220716,Sat,ARI,NL,SDN,NL,N,SAN02,42384,182,35,10,3,4,5,32,8,4,1,4
20220716,Sat,MIL,NL,SFN,NL,D,SFO03,41279,169,30,5,1,1,7,28,4,1,3,6
20220716,Sat,CIN,NL,SLN,NL,D,STL10,41014,200,30,4,2,4,6,38,12,10,6,9
20220716,Sat,ATL,NL,WAS,NL,D,WAS11,37880,167,37,9,6,1,8,32,7,3,0,4
20220716,Sat,LAN,NL,ANA,AL,N,ANA01,44728,187,33,7,7,4,11,35,7,1,0,10
20220716,Sat,DET,AL,CLE,AL,D,CLE08,26789,166,30,5,0,3,10,37,13,10,1,5
20220716,Sat,OAK,AL,HOU,AL,D,HOU03,39125,155,33,7,0,1,16,30,6,5,2,4
20220716,Sat,CHA,AL,MIN,AL,D,MIN04,28514,192,35,9,3,2,7,34,10,6,2,11
20220716,Sat,BOS,AL,NYA,AL,N,NYC21,47997,189,30,3,1,1,6,37,12,14,8,9
20220716,Sat,BAL,AL,TBA,AL,D,STP01,19886,231,37,8,6,1,8,38,10,2,4,8
20220716,Sat,SEA,AL,TEX,AL,D,ARL03,35761,202,39,10,3,5,5,35,7,2,1,12
20220716,Sat,KCA,AL,TOR,AL,D,TOR02,40135,209,37,9,5,2,9,37,12,6,4,10
20220717,Sun,NYN,NL,CHN,NL,D,CHI11,34424,189,33,9,1,3,2,30,7,3,3,8
20220717,Sun,PIT,NL,COL,NL,D,DEN02,27591,193,43,16,8,3,11,31,9,3,3,6
20220717,Sun,PHI,NL,MIA,NL,D,MIA02,12450,162,34,8,4,0,9,30,4,0,1,11
20220717,Sun,ARI,NL,SDN,NL,D,SAN02,36428,200,34,6,3,6,11,32,6,1,0,8
20220717,Sun,MIL,NL,SFN,NL,D,SFO03,30584,169,34,9,5,2,9,34,12,9,3,9
20220717,Sun,ATL,NL,WAS,NL,D,WAS11,26043,174,33,6,3,2,8,31,7,7,2,7
20220717,Sun,OAK,AL,HOU,AL,D,HOU03,34534,196,34,8,4,1,9,36,8,3,1,8
20220717,Sun,CHA,AL,MIN,AL,D,MIN04,23225,189,43,16,11,4,10,29,1,0,3,9
20220717,Sun,BOS,AL,NYA,AL,D,NYC21,47958,212,32,6,2,0,16,37,14,13,6,6
20220717,Sun,BAL,AL,TBA,AL,D,STP01,13813,178,36,10,5,2,7,33,10,7,2,14
20220717,Sun,SEA,AL,TEX,AL,D,ARL03,26378,202,35,10,6,2,6,34,7,2,5,10
20220717,Sun,KCA,AL,TOR,AL,D,TOR02,36681,141,31,7,2,1,11,31,7,3,0,6
20220721,Thu,SFN,NL,LAN,NL,N,LOS03,53165,209,33,6,6,6,7,34,10,9,4,9
20220721,Thu,TEX,AL,MIA,NL,D,MIA02,9524,186,38,11,8,4,12,33,7,0,3,7
20220721,Thu,NYA,AL,HOU,AL,D,HOU03,36225,194,31,5,2,5,6,34,10,3,2,10
20220721,Thu,NYA,AL,HOU,AL,N,HOU03,39342,191,34,8,5,3,10,32,7,7,1,5
20220721,Thu,DET,AL,OAK,AL,D,OAK01,0,178,37,10,7,4,9,31,5,2,3,13
20220721,Thu,DET,AL,OAK,AL,D,OAK01,7282,165,30,5,0,2,12,32,10,5,2,7
20220722,Fri,WAS,NL,ARI,NL,N,PHO01,17819,166,31,3,1,1,9,35,12,10,3,9
20220722,Fri,ANA,AL,ATL,NL,N,ATL03,42867,179,30,5,1,3,13,32,8,7,2,14
20220722,Fri,SLN,NL,CIN,NL,N,CIN09,25547,201,37,10,5,4,14,30,7,9,4,6
20220722,Fri,SFN,NL,LAN,NL,N,LOS03,51316,184,34,7,1,3,7,31,8,5,5,4
20220722,Fri,COL,NL,MIL,NL,N,MIL06,33357,284,46,9,5,4,15,44,11,6,6,9
20220722,Fri,SDN,NL,NYN,NL,N,NYC20,36855,181,32,8,3,4,9,32,4,1,1,9
20220722,Fri,CHN,NL,PHI,NL,N,PHI13,27775,208,43,19,14,6,4,33,6,2,6,4
20220722,Fri,MIA,NL,PIT,NL,N,PIT08,22316,161,38,13,7,2,3,29,2,1,1,11
20220722,Fri,NYA,AL,BAL,AL,N,BAL12,28468,227,34,9,7,3,12,35,9,6,5,9
20220722,Fri,TOR,AL,BOS,AL,N,BOS07,36796,229,57,29,28,5,9,37,10,5,0,16
20220722,Fri,CLE,AL,CHA,AL,N,CHI12,31379,200,41,15,8,2,5,33,7,2,2,9
20220722,Fri,TBA,AL,KCA,AL,N,KAN06,22119,201,34,8,7,8,7,37,12,3,1,6
20220722,Fri,TEX,AL,OAK,AL,N,OAK01,6620,173,34,7,4,2,10,33,9,5,5,6
20220722,Fri,HOU,AL,SEA,AL,N,SEA03,45290,184,35,10,5,1,4,33,7,2,5,5
20220723,Sat,WAS,NL,ARI,NL,N,PHO01,37802,164,30,4,2,0,11,32,10,7,3,7
20220723,Sat,ANA,AL,ATL,NL,N,ATL03,42827,181,35,8,2,0,12,34,11,7,3,6
20220723,Sat,SLN,NL,CIN,NL,N,CIN09,27190,207,40,13,6,4,6,34,6,3,2,13
20220723,Sat,SFN,NL,LAN,NL,D,LOS03,47749,201,32,5,2,5,9,31,7,4,3,9
20220723,Sat,COL,NL,MIL,NL,N,MIL06,31694,193,34,7,4,1,10,35,12,8,3,7
20220723,Sat,SDN,NL,NYN,NL,N,NYC20,39359,190,32,4,2,0,15,32,8,1,3,10
20220723,Sat,CHN,NL,PHI,NL,N,PHI13,38542,216,37,7,5,1,11,33,6,2,3,10
20220723,Sat,MIA,NL,PIT,NL,N,PIT08,22560,180,30,5,0,1,8,31,9,1,4,5
20220723,Sat,NYA,AL,BAL,AL,N,BAL12,36361,215,38,11,3,3,6,31,10,6,4,8
20220723,Sat,TOR,AL,BOS,AL,D,BOS07,35821,189,30,7,4,4,8,33,7,1,2,11
20220723,Sat,CLE,AL,CHA,AL,D,CHI12,18518,178,35,12,7,1,2,37,11,4,2,7
20220723,Sat,CLE,AL,CHA,AL,N,CHI12,26329,186,34,8,4,2,9,30,8,5,5,4
20220723,Sat,MIN,AL,DET,AL,N,DET05,34205,201,37,11,7,1,5,33,6,3,4,8
20220723,Sat,TBA,AL,KCA,AL,N,KAN06,20668,178,33,8,3,2,13,34,13,6,5,5
20220723,Sat,TEX,AL,OAK,AL,N,OAK01,10190,194,33,7,1,3,8,28,6,2,4,6
20220723,Sat,HOU,AL,SEA,AL,D,SEA03,43197,166,32,7,2,2,10,30,4,1,2,10
20220724,Sun,WAS,NL,ARI,NL,D,PHO01,20278,224,31,9,3,8,5,34,10,3,6,4
20220724,Sun,ANA,AL,ATL,NL,D,ATL03,42663,197,39,13,8,5,9,33,6,1,5,9
20220724,Sun,SLN,NL,CIN,NL,D,CIN09,18813,164,29,3,3,4,5,29,7,5,3,6
20220724,Sun,SFN,NL,LAN,NL,D,LOS03,47505,205,35,7,4,2,14,35,12,7,3,6
20220724,Sun,COL,NL,MIL,NL,D,MIL06,36465,257,38,13,9,7,10,35,12,10,4,9
20220724,Sun,SDN,NL,NYN,NL,N,NYC20,35475,219,37,13,5,6,4,35,12,7,3,6
20220724,Sun,CHN,NL,PHI,NL,D,PHI13,29079,170,33,7,4,3,7,35,9,3,1,7
20220724,Sun,MIA,NL,PIT,NL,D,PIT08,15188,187,38,11,6,0,12,36,6,5,4,18
20220724,Sun,NYA,AL,BAL,AL,D,BAL12,25623,200,39,13,6,3,8,35,8,0,2,10
20220724,Sun,TOR,AL,BOS,AL,D,BOS07,34404,213,42,15,8,4,7,34,9,4,3,9
20220724,Sun,CLE,AL,CHA,AL,D,CHI12,30831,151,37,11,3,3,9,32,8,6,1,5
20220724,Sun,MIN,AL,DET,AL,D,DET05,23570,190,39,12,9,2,6,30,3,1,1,7
20220724,Sun,TBA,AL,KCA,AL,D,KAN06,12336,170,29,5,2,3,6,36,14,4,0,6
20220724,Sun,TEX,AL,OAK,AL,D,OAK01,9835,202,42,16,11,3,8,39,12,8,4,7
20220724,Sun,HOU,AL,SEA,AL,D,SEA03,34827,190,37,12,8,3,7,35,9,5,3,10
20220725,Mon,SFN,NL,ARI,NL,N,PHO01,16100,163,27,3,0,0,8,34,11,7,6,4
20220725,Mon,PIT,NL,CHN,NL,N,CHI11,37342,172,34,8,2,2,6,29,9,3,4,4
20220725,Mon,MIA,NL,CIN,NL,N,CIN09,12948,196,32,7,1,3,10,37,16,11,5,7
20220725,Mon,WAS,NL,LAN,NL,N,LOS03,48647,194,33,8,4,6,9,36,8,1,1,8
20220725,Mon,COL,NL,MIL,NL,N,MIL06,25194,170,30,5,2,1,11,31,5,0,2,9
20220725,Mon,ATL,NL,PHI,NL,N,PHI13,25452,196,35,8,1,2,9,36,12,6,0,10
20220725,Mon,TBA,AL,BAL,AL,N,BAL12,9606,191,35,8,1,3,10,28,8,5,4,3
20220725,Mon,CLE,AL,BOS,AL,N,BOS07,32529,183,34,8,1,3,10,30,6,3,3,10
20220725,Mon,SDN,NL,DET,AL,N,DET05,21647,189,36,10,4,2,8,37,13,11,3,5
20220725,Mon,ANA,AL,KCA,AL,N,KAN06,16616,183,31,5,0,2,8,35,12,6,5,9
20220725,Mon,HOU,AL,OAK,AL,N,OAK01,4105,175,34,7,3,3,7,32,10,7,1,6
20220725,Mon,TEX,AL,SEA,AL,N,SEA03,23581,182,33,6,2,4,7,31,8,3,3,11
20220726,Tue,SFN,NL,ARI,NL,N,PHO01,16989,190,34,7,3,2,9,29,5,7,4,13
20220726,Tue,PIT,NL,CHN,NL,D,CHI11,30978,150,32,4,2,0,10,33,10,4,1,3
20220726,Tue,MIA,NL,CIN,NL,N,CIN09,14937,165,37,11,2,2,10,29,2,1,0,12
20220726,Tue,CHA,AL,COL,NL,N,DEN02,40233,196,35,9,2,3,10,32,9,1,5,6
20220726,Tue,WAS,NL,LAN,NL,N,LOS03,53302,207,39,14,8,1,8,33,6,3,3,8
20220726,Tue,MIN,AL,MIL,NL,N,MIL06,28596,210,33,7,6,6,6,36,11,7,6,12
20220726,Tue,NYA,AL,NYN,NL,N,NYC20,42364,207,36,9,3,2,7,33,10,5,2,9
20220726,Tue,ATL,NL,PHI,NL,N,PHI13,27486,190,36,10,6,2,11,32,5,3,2,8
20220726,Tue,TBA,AL,BAL,AL,N,BAL12,11307,163,38,12,3,1,7,27,5,5,2,7
20220726,Tue,CLE,AL,BOS,AL,N,BOS07,32483,200,38,12,7,4,8,33,7,3,2,8
20220726,Tue,SDN,NL,DET,AL,N,DET05,24213,223,36,6,6,7,8,40,11,4,2,10
20220726,Tue,ANA,AL,KCA,AL,N,KAN06,20834,204,34,9,5,6,2,32,5,0,3,7
20220726,Tue,HOU,AL,OAK,AL,N,OAK01,5130,184,33,7,2,3,8,30,6,5,4,11
20220726,Tue,TEX,AL,SEA,AL,N,SEA03,25837,179,31,7,4,4,7,31,8,5,6,8
20220726,Tue,SLN,NL,TOR,AL,N,TOR02,39756,194,34,8,3,5,9,35,14,10,4,5
20220727,Wed,SFN,NL,ARI,NL,D,PHO01,17043,183,34,7,2,3,7,32,8,4,1,6
20220727,Wed,MIA,NL,CIN,NL,N,CIN09,11387,152,33,7,3,1,8,31,8,5,1,15
20220727,Wed,CHA,AL,COL,NL,D,DEN02,30731,216,35,11,5,2,7,34,11,6,9,9
20220727,Wed,WAS,NL,LAN,NL,D,LOS03,44229,183,30,5,1,5,10,32,11,7,7,5
20220727,Wed,MIN,AL,MIL,NL,D,MIL06,35914,207,35,7,4,2,15,30,8,10,10,6
20220727,Wed,NYA,AL,NYN,NL,N,NYC20,43693,189,34,7,2,3,10,33,9,3,4,9
20220727,Wed,ATL,NL,PHI,NL,D,PHI13,29038,174,32,5,2,3,7,31,10,7,2,8
20220727,Wed,TBA,AL,BAL,AL,N,BAL12,13592,226,39,11,6,3,13,38,9,2,2,10
20220727,Wed,CLE,AL,BOS,AL,N,BOS07,32919,182,40,12,7,1,2,34,9,5,2,6
20220727,Wed,SDN,NL,DET,AL,D,DET05,24669,183,31,5,3,4,7,34,9,4,2,13
20220727,Wed,ANA,AL,KCA,AL,D,KAN06,12596,168,34,9,3,3,8,34,7,0,1,13
20220727,Wed,HOU,AL,OAK,AL,D,OAK01,9367,147,32,5,2,2,5,32,8,4,1,11
20220727,Wed,TEX,AL,SEA,AL,D,SEA03,25509,160,33,6,2,2,6,30,6,4,4,9
20220727,Wed,SLN,NL,TOR,AL,N,TOR02,36666,177,36,13,6,2,10,31,5,1,0,11
20220728,Thu,MIA,NL,CIN,NL,D,CIN09,14506,220,34,10,7,3,9,37,11,6,2,7
20220728,Thu,LAN,NL,COL,NL,N,DEN02,32182,186,42,14,11,5,8,33,7,0,1,4
20220728,Thu,PHI,NL,PIT,NL,N,PIT08,20701,191,42,15,8,0,6,33,7,7,5,10
20220728,Thu,CHN,NL,SFN,NL,N,SFO03,32259,180,29,3,2,2,7,32,7,4,2,12
20220728,Thu,TEX,AL,ANA,AL,N,ANA01,29718,167,35,10,2,0,13,32,5,0,0,8
20220728,Thu,TBA,AL,BAL,AL,D,BAL12,16784,174,31,4,0,5,9,30,6,3,0,11
20220728,Thu,CLE,AL,BOS,AL,N,BOS07,32122,153,31,5,1,1,5,29,6,4,3,7
20220728,Thu,SEA,AL,HOU,AL,N,HOU03,29799,171,30,5,2,2,5,30,6,3,2,8
20220728,Thu,KCA,AL,NYA,AL,N,NYC21,43836,158,31,4,0,4,12,27,2,1,1,12
20220728,Thu,DET,AL,TOR,AL,N,TOR02,27080,172,31,4,3,3,6,32,10,5,3,5
20220729,Fri,ARI,NL,ATL,NL,N,ATL03,41536,160,34,6,2,4,9,29,8,4,3,1
20220729,Fri,BAL,AL,CIN,NL,N,CIN09,23658,209,34,9,6,6,6,31,7,2,2,11
20220729,Fri,LAN,NL,COL,NL,N,DEN02,41656,192,36,10,5,7,7,32,7,4,1,7
20220729,Fri,NYN,NL,MIA,NL,N,MIA02,15131,196,37,11,6,6,9,32,7,3,4,8
20220729,Fri,PHI,NL,PIT,NL,N,PIT08,26946,210,39,11,4,3,7,35,7,2,3,12
20220729,Fri,MIN,AL,SDN,NL,N,SAN02,43171,167,31,5,1,1,11,33,9,10,4,11
20220729,Fri,CHN,NL,SFN,NL,N,SFO03,30376,197,33,6,3,4,14,39,13,2,3,6
20220729,Fri,SLN,NL,WAS,NL,N,WAS11,30170,162,33,6,5,2,10,33,8,2,1,5
20220729,Fri,TEX,AL,ANA,AL,N,ANA01,29906,193,37,10,4,2,10,32,4,1,2,8
20220729,Fri,MIL,NL,BOS,AL,N,BOS07,34193,207,32,8,4,5,12,34,7,1,2,14
20220729,Fri,OAK,AL,CHA,AL,N,CHI12,28503,174,36,9,7,0,11,33,6,3,1,6
20220729,Fri,SEA,AL,HOU,AL,N,HOU03,38497,186,32,6,1,2,6,38,15,11,7,5
20220729,Fri,KCA,AL,NYA,AL,N,NYC21,42481,192,36,9,5,1,13,36,11,11,5,7
20220729,Fri,CLE,AL,TBA,AL,N,STP01,14671,163,35,8,4,3,8,32,6,1,2,11
20220729,Fri,DET,AL,TOR,AL,N,TOR02,28046,200,36,9,4,4,8,31,4,2,3,11
20220730,Sat,ARI,NL,ATL,NL,N,ATL03,41682,171,32,4,2,2,11,34,11,6,2,10
20220730,Sat,BAL,AL,CIN,NL,N,CIN09,29104,174,31,6,1,0,11,36,13,8,2,6
20220730,Sat,LAN,NL,COL,NL,N,DEN02,47415,163,34,7,3,0,7,33,10,4,0,6
20220730,Sat,NYN,NL,MIA,NL,N,MIA02,16655,155,35,9,4,2,5,28,4,0,2,7
20220730,Sat,PHI,NL,PIT,NL,N,PIT08,38781,174,34,6,1,4,5,33,4,1,1,13
20220730,Sat,MIN,AL,SDN,NL,D,SAN02,39574,214,34,9,6,3,12,35,8,4,3,11
20220730,Sat,CHN,NL,SFN,NL,N,SFO03,40971,186,38,10,4,1,9,31,7,5,4,10
20220730,Sat,SLN,NL,WAS,NL,N,WAS11,34440,198,32,10,6,3,6,32,8,7,3,6
20220730,Sat,TEX,AL,ANA,AL,N,ANA01,32968,184,33,8,7,7,9,31,7,8,7,8
20220730,Sat,MIL,NL,BOS,AL,D,BOS07,35867,229,38,14,8,5,9,35,10,4,4,8
20220730,Sat,OAK,AL,CHA,AL,N,CHI12,28142,170,34,8,2,1,4,32,9,2,2,6
20220730,Sat,SEA,AL,HOU,AL,N,HOU03,37385,208,33,8,5,3,10,35,9,4,4,3
20220730,Sat,KCA,AL,NYA,AL,D,NYC21,44081,200,32,7,2,3,12,32,8,7,7,9
20220730,Sat,CLE,AL,TBA,AL,D,STP01,22756,178,38,11,4,0,14,33,10,6,3,12
20220730,Sat,DET,AL,TOR,AL,D,TOR02,42933,166,34,10,3,2,10,25,4,5,4,5
20220731,Sun,ARI,NL,ATL,NL,D,ATL03,39005,172,28,4,0,4,7,29,5,1,2,10
20220731,Sun,BAL,AL,CIN,NL,D,CIN09,20496,202,32,6,2,4,10,28,7,3,4,8
20220731,Sun,LAN,NL,COL,NL,D,DEN02,36212,191,37,12,6,3,5,34,8,3,1,12
20220731,Sun,NYN,NL,MIA,NL,D,MIA02,17449,203,43,19,9,1,1,37,10,3,3,9
20220731,Sun,PHI,NL,PIT,NL,D,PIT08,19322,187,43,18,8,0,5,35,9,2,2,9
20220731,Sun,MIN,AL,SDN,NL,D,SAN02,37336,165,30,4,2,3,10,32,7,3,0,5
20220731,Sun,CHN,NL,SFN,NL,D,SFO03,33622,178,31,4,0,0,13,32,9,4,3,11
20220731,Sun,SLN,NL,WAS,NL,D,WAS11,28738,170,35,7,5,4,10,30,5,0,1,10
20220731,Sun,TEX,AL,ANA,AL,D,ANA01,29257,176,29,5,5,5,15,31,8,2,4,9
20220731,Sun,MIL,NL,BOS,AL,D,BOS07,35231,178,35,11,2,1,4,35,11,7,3,9
20220731,Sun,OAK,AL,CHA,AL,D,CHI12,30028,162,31,6,1,2,10,31,8,4,0,7
20220731,Sun,SEA,AL,HOU,AL,D,HOU03,35773,188,34,4,2,3,12,35,7,2,3,11
20220731,Sun,KCA,AL,NYA,AL,D,NYC21,45341,240,35,9,8,6,9,34,7,6,6,6
20220731,Sun,CLE,AL,TBA,AL,D,STP01,18023,183,36,9,5,4,5,32,8,2,5,6
20220731,Sun,DET,AL,TOR,AL,D,TOR02,40298,139,30,3,1,1,8,31,6,4,2,4
20220801,Mon,CIN,NL,MIA,NL,N,MIA02,7701,175,35,9,3,2,7,33,6,1,1,12
20220801,Mon,COL,NL,SDN,NL,N,SAN02,29983,171,33,7,1,0,8,27,6,4,5,7
20220801,Mon,LAN,NL,SFN,NL,N,SFO03,34865,170,35,11,8,3,5,32,5,2,2,8
20220801,Mon,NYN,NL,WAS,NL,N,WAS11,29034,200,37,13,7,3,7,33,6,2,3,6
20220801,Mon,KCA,AL,CHA,AL,N,CHI12,17500,175,32,6,2,1,6,35,10,1,1,9
20220801,Mon,ARI,NL,CLE,AL,N,CLE08,13707,222,38,9,4,2,9,41,10,6,5,9
20220801,Mon,BOS,AL,HOU,AL,N,HOU03,35185,182,32,6,3,1,8,32,6,2,3,9
20220801,Mon,DET,AL,MIN,AL,N,MIN04,20231,197,35,5,3,2,14,39,12,5,3,7
20220801,Mon,SEA,AL,NYA,AL,N,NYC21,36731,178,33,7,2,3,3,34,10,7,3,8
20220801,Mon,BAL,AL,TEX,AL,N,ARL03,19161,175,40,12,7,3,7,33,7,2,0,8
20220802,Tue,PHI,NL,ATL,NL,N,ATL03,38932,207,31,4,1,4,14,35,14,11,6,9
20220802,Tue,CIN,NL,MIA,NL,N,MIA02,8188,166,31,3,2,3,15,31,5,1,0,4
20220802,Tue,MIL,NL,PIT,NL,N,PIT08,12401,182,36,9,3,2,8,28,4,4,5,10
20220802,Tue,COL,NL,SDN,NL,D,SAN02,23828,215,37,12,5,2,9,39,19,13,6,7
20220802,Tue,COL,NL,SDN,NL,N,SAN02,30759,190,32,6,1,2,6,28,5,3,5,9
20220802,Tue,LAN,NL,SFN,NL,N,SFO03,32798,183,37,13,9,1,9,33,7,4,4,8
20220802,Tue,CHN,NL,SLN,NL,N,STL10,44344,157,32,7,0,0,7,32,11,6,3,4
